user_id,first_name,last_name,email,mobile,role,enterprise_id,city,country,preferred_language,primary_domain_interest,current_level,career_goal,learning_style,profile_completion_pct,ai_personalization_score,created_at
USR038597,Aditya,Reddy,aditya.reddy38597@kaasdemo.ai,+919839675193,Learner,ENT00395,Bengaluru,India,Gujarati,HR,Beginner,Cloud Architect,Visual,98,86,2024-08-21
USR038598,Riya,Andre,riya.andre38598@kaasdemo.ai,+919583124311,Learner,,London,UK,Kannada,AI,Advanced,AI Engineer,Mixed,90,54,2024-08-27
USR038599,Saanvi,Mishra,saanvi.mishra38599@kaasdemo.ai,+918885504752,Trainer,,Dubai,Singapore,Hindi,Cloud,Beginner,Product Manager,Social,36,50,2024-11-25
USR038600,Ishaan,Mishra,ishaan.mishra38600@kaasdemo.ai,+919991908434,Learner,ENT00349,Hyderabad,UK,Marathi,Cybersecurity,Advanced,Team Leader,Social,78,92,2025-02-07
USR038601,Nikhil,Mehta,nikhil.mehta38601@kaasdemo.ai,+919233550515,Trainer,,Hyderabad,India,Kannada,HR,Beginner,Cybersecurity Analyst,Hands-on,42,60,2025-03-04
USR038602,Rahul,Rao,rahul.rao38602@kaasdemo.ai,+919797109157,Corporate Admin,ENT00297,Hyderabad,India,French,Data Science,Expert,Cybersecurity Analyst,Visual,60,69,2026-03-24
USR038603,Sai,Gupta,sai.gupta38603@kaasdemo.ai,+917584533368,Learner,ENT00487,Delhi,UAE,Kannada,Governance,Advanced,Business Analyst,Visual,71,88,2024-09-12
USR038604,Vivaan,Nair,vivaan.nair38604@kaasdemo.ai,+917415311403,Learner,,Dubai,Malaysia,Bengali,Cybersecurity,Advanced,Data Analyst,Hands-on,36,32,2024-05-18
USR038605,Sneha,Pillai,sneha.pillai38605@kaasdemo.ai,+918455398346,Learner,ENT00363,Mumbai,India,English,AI,Beginner,Product Manager,Mixed,82,84,2025-06-18
USR038606,Arjun,Gupta,arjun.gupta38606@kaasdemo.ai,+919488386159,Mentor,ENT00134,Mumbai,UK,Hindi,Cybersecurity,Beginner,Digital Marketer,Hands-on,38,59,2025-02-19
USR038607,Sneha,Kulkarni,sneha.kulkarni38607@kaasdemo.ai,+918993703530,HR Manager,ENT00227,New York,India,Hindi,HR,Expert,Product Manager,Social,50,28,2026-03-27
USR038608,Neha,Rao,neha.rao38608@kaasdemo.ai,+917391319997,Evaluator,,Dubai,UK,Marathi,Digital Marketing,Expert,Product Manager,Reading,42,50,2024-10-23
USR038609,Rohan,Patil,rohan.patil38609@kaasdemo.ai,+919785594745,Learner,ENT00152,Kuala Lumpur,India,Arabic,Data Science,Advanced,Cloud Architect,Visual,56,27,2026-01-30
USR038610,Amit,Chavan,amit.chavan38610@kaasdemo.ai,+919708401490,Learner,ENT00447,Dubai,UAE,Kannada,Cloud,Advanced,AI Engineer,Hands-on,39,72,2025-07-15
USR038611,Riya,Verma,riya.verma38611@kaasdemo.ai,+917103195072,Trainer,,Singapore,UK,Bengali,Project Management,Expert,Team Leader,Reading,84,51,2026-03-13
USR038612,Neha,Sharma,neha.sharma38612@kaasdemo.ai,+919540534208,Learner,ENT00312,Ahmedabad,USA,English,Finance,Beginner,Team Leader,Mixed,71,58,2026-02-28
USR038613,Rahul,Sharma,rahul.sharma38613@kaasdemo.ai,+918297835862,HR Manager,ENT00213,Delhi,Malaysia,Tamil,Full Stack,Intermediate,Team Leader,Hands-on,81,77,2024-10-09
USR038614,Meera,Iyer,meera.iyer38614@kaasdemo.ai,+919565877974,Learner,,Delhi,Malaysia,Telugu,Quality Management,Advanced,Cybersecurity Analyst,Reading,81,81,2025-02-02
USR038615,Krishna,Khan,krishna.khan38615@kaasdemo.ai,+918218355595,Learner,ENT00433,New York,India,Telugu,Full Stack,Intermediate,Business Analyst,Social,57,58,2024-12-30
USR038616,Amit,Gupta,amit.gupta38616@kaasdemo.ai,+917623890566,Learner,,Kuala Lumpur,Malaysia,English,Healthcare,Expert,Digital Marketer,Social,88,68,2025-11-02
USR038617,Vihaan,Gupta,vihaan.gupta38617@kaasdemo.ai,+917634424326,Community Moderator,ENT00477,Delhi,UK,Arabic,Cloud,Beginner,Cloud Architect,Audio,94,33,2025-07-28
USR038618,Ira,Kapoor,ira.kapoor38618@kaasdemo.ai,+918750481987,Learner,,Kolkata,UAE,Tamil,Quality Management,Expert,Team Leader,Social,49,67,2026-04-10
USR038619,Arjun,Joshi,arjun.joshi38619@kaasdemo.ai,+918202043933,Community Moderator,ENT00187,Singapore,India,Gujarati,Finance,Advanced,Product Manager,Reading,90,90,2026-03-22
USR038620,Ishaan,Sharma,ishaan.sharma38620@kaasdemo.ai,+918979938603,Learner,,Delhi,India,Arabic,Manufacturing,Expert,Product Manager,Reading,80,83,2025-08-30
USR038621,Aarav,Kulkarni,aarav.kulkarni38621@kaasdemo.ai,+917186527761,Learner,,Delhi,Malaysia,Kannada,Healthcare,Expert,Data Analyst,Visual,95,51,2025-10-30
USR038622,Anjali,Patil,anjali.patil38622@kaasdemo.ai,+919775044157,Learner,ENT00175,Bengaluru,UAE,Kannada,Governance,Beginner,Cybersecurity Analyst,Reading,72,60,2026-01-17
USR038623,Kiara,Joshi,kiara.joshi38623@kaasdemo.ai,+918711536925,Learner,ENT00106,London,UAE,Kannada,Cloud,Expert,Cloud Architect,Mixed,72,100,2025-10-17
USR038624,Nikhil,Nair,nikhil.nair38624@kaasdemo.ai,+917869160551,Learner,ENT00151,London,Malaysia,Bengali,AI,Expert,Cybersecurity Analyst,Mixed,53,71,2025-08-04
USR038625,Aditya,Kapoor,aditya.kapoor38625@kaasdemo.ai,+917995175796,Learner,,Dubai,USA,Tamil,Leadership,Intermediate,Business Analyst,Audio,89,55,2025-05-31
USR038626,Myra,Iyer,myra.iyer38626@kaasdemo.ai,+918845127845,Learner,ENT00091,Delhi,India,Telugu,AI,Intermediate,Team Leader,Mixed,45,79,2024-07-14
USR038627,Rohan,Desai,rohan.desai38627@kaasdemo.ai,+917963995112,Learner,ENT00171,Ahmedabad,UAE,French,Full Stack,Beginner,Team Leader,Hands-on,50,52,2025-08-09
USR038628,Sai,Chavan,sai.chavan38628@kaasdemo.ai,+919248669894,Mentor,ENT00491,Hyderabad,India,Marathi,Governance,Beginner,Cybersecurity Analyst,Audio,67,49,2025-05-14
USR038629,Vihaan,Reddy,vihaan.reddy38629@kaasdemo.ai,+917727888063,Learner,ENT00165,Kuala Lumpur,UAE,Kannada,Cybersecurity,Expert,Cybersecurity Analyst,Audio,54,60,2024-11-11
USR038630,Aarav,Gupta,aarav.gupta38630@kaasdemo.ai,+919108918827,Learner,,Bengaluru,UAE,English,Project Management,Beginner,Cybersecurity Analyst,Reading,92,98,2025-07-15
USR038631,Rahul,Mehta,rahul.mehta38631@kaasdemo.ai,+917823980384,HR Manager,,Bengaluru,USA,Arabic,Full Stack,Beginner,Cloud Architect,Audio,85,35,2025-04-14
USR038632,Vivaan,Joshi,vivaan.joshi38632@kaasdemo.ai,+919685483317,Learner,ENT00349,Pune,UK,Telugu,Manufacturing,Advanced,Digital Marketer,Reading,54,38,2025-04-18
USR038633,Priya,Sharma,priya.sharma38633@kaasdemo.ai,+919125830468,Learner,ENT00201,Mumbai,USA,Marathi,Cybersecurity,Intermediate,AI Engineer,Visual,36,20,2026-01-18
USR038634,Anaya,Chavan,anaya.chavan38634@kaasdemo.ai,+918863147731,Learner,ENT00112,Dubai,UAE,Tamil,Quality Management,Advanced,AI Engineer,Mixed,48,34,2024-07-29
USR038635,Kiara,Mehta,kiara.mehta38635@kaasdemo.ai,+917174827383,Learner,ENT00092,Dubai,India,Hindi,Manufacturing,Intermediate,AI Engineer,Visual,87,93,2025-08-16
USR038636,Sneha,Iyer,sneha.iyer38636@kaasdemo.ai,+917542865496,Learner,,London,UAE,English,Leadership,Intermediate,Cloud Architect,Social,42,49,2026-04-22
USR038637,Nikhil,Jain,nikhil.jain38637@kaasdemo.ai,+918235241152,Learner,,Pune,Singapore,Arabic,Manufacturing,Intermediate,Cybersecurity Analyst,Visual,53,71,2024-10-17
USR038638,Saanvi,Desai,saanvi.desai38638@kaasdemo.ai,+918504237786,Learner,ENT00425,Hyderabad,India,Gujarati,Cloud,Intermediate,Cloud Architect,Visual,95,34,2025-05-17
USR038639,Neha,Verma,neha.verma38639@kaasdemo.ai,+919705445441,Learner,ENT00417,Kolkata,India,Marathi,HR,Intermediate,Data Analyst,Social,90,63,2025-03-14
USR038640,Aadhya,Patil,aadhya.patil38640@kaasdemo.ai,+917070374896,Corporate Admin,ENT00070,Ahmedabad,USA,Arabic,Governance,Expert,Digital Marketer,Hands-on,95,26,2024-08-02
USR038641,Ira,Iyer,ira.iyer38641@kaasdemo.ai,+919762899092,Learner,ENT00242,Hyderabad,UK,Marathi,Cloud,Intermediate,AI Engineer,Audio,85,68,2025-01-31
USR038642,Ayaan,Iyer,ayaan.iyer38642@kaasdemo.ai,+917398923534,Learner,ENT00142,New York,Malaysia,Gujarati,AI,Beginner,Business Analyst,Visual,55,67,2025-07-23
USR038643,Sara,Mehta,sara.mehta38643@kaasdemo.ai,+917796837473,Learner,,Dubai,Singapore,Kannada,AI,Advanced,Business Analyst,Social,91,91,2024-08-19
USR038644,Pooja,Joshi,pooja.joshi38644@kaasdemo.ai,+918207947469,Learner,ENT00053,Kuala Lumpur,UK,Marathi,Governance,Intermediate,Team Leader,Audio,60,77,2024-07-07
USR038645,Aditya,Kulkarni,aditya.kulkarni38645@kaasdemo.ai,+918691867443,Learner,ENT00486,Bengaluru,Singapore,Hindi,Cybersecurity,Advanced,Digital Marketer,Hands-on,69,64,2024-12-02
USR038646,Krishna,Gupta,krishna.gupta38646@kaasdemo.ai,+917137052601,Learner,ENT00023,Kolkata,UK,Marathi,Manufacturing,Expert,Data Analyst,Mixed,73,50,2025-10-05
USR038647,Rohan,Sharma,rohan.sharma38647@kaasdemo.ai,+917909080790,Learner,,Mumbai,Malaysia,English,Sales,Intermediate,Business Analyst,Visual,68,65,2025-02-11
USR038648,Rahul,Verma,rahul.verma38648@kaasdemo.ai,+917334718936,Learner,ENT00069,Kuala Lumpur,Singapore,Arabic,AI,Beginner,Team Leader,Social,78,62,2025-03-27
USR038649,Aditya,Jain,aditya.jain38649@kaasdemo.ai,+918867463121,Learner,,London,India,Arabic,Governance,Intermediate,AI Engineer,Hands-on,37,55,2026-04-10
USR038650,Meera,Kulkarni,meera.kulkarni38650@kaasdemo.ai,+918976971919,Learner,ENT00053,Singapore,India,Telugu,Leadership,Beginner,Business Analyst,Reading,42,97,2025-05-08
USR038651,Karan,Patil,karan.patil38651@kaasdemo.ai,+918388447662,Learner,ENT00061,Singapore,USA,Tamil,Cybersecurity,Intermediate,Product Manager,Social,94,68,2025-02-17
USR038652,Amit,Jain,amit.jain38652@kaasdemo.ai,+919538445313,Learner,ENT00433,Kolkata,USA,Gujarati,Sales,Intermediate,Team Leader,Visual,94,47,2025-01-10
USR038653,Saanvi,Sharma,saanvi.sharma38653@kaasdemo.ai,+919121746748,Learner,,Bengaluru,India,French,Sales,Advanced,Data Analyst,Social,37,76,2024-10-13
USR038654,Amit,Kapoor,amit.kapoor38654@kaasdemo.ai,+919788892358,Learner,,Dubai,Singapore,Marathi,Digital Marketing,Intermediate,AI Engineer,Mixed,41,29,2024-10-16
USR038655,Pooja,Gupta,pooja.gupta38655@kaasdemo.ai,+917386730589,Learner,ENT00201,Hyderabad,Malaysia,Telugu,Leadership,Intermediate,Cloud Architect,Reading,91,100,2026-02-02
USR038656,Nikhil,Joshi,nikhil.joshi38656@kaasdemo.ai,+919012010533,Learner,ENT00479,Delhi,UK,Gujarati,Leadership,Intermediate,Digital Marketer,Social,45,87,2025-08-22
USR038657,Ishaan,Iyer,ishaan.iyer38657@kaasdemo.ai,+919740267240,Learner,ENT00357,New York,UAE,English,Finance,Intermediate,Business Analyst,Social,51,92,2024-12-08
USR038658,Riya,Joshi,riya.joshi38658@kaasdemo.ai,+918621209113,Learner,ENT00432,New York,USA,Kannada,Project Management,Advanced,Cybersecurity Analyst,Visual,57,20,2024-07-03
USR038659,Ayaan,Iyer,ayaan.iyer38659@kaasdemo.ai,+918283705074,Mentor,,Hyderabad,India,Arabic,HR,Advanced,Team Leader,Audio,40,83,2025-08-21
USR038660,Priya,Pillai,priya.pillai38660@kaasdemo.ai,+918570254615,Learner,ENT00056,Ahmedabad,USA,Gujarati,Cybersecurity,Intermediate,Team Leader,Social,38,89,2026-02-13
USR038661,Neha,Reddy,neha.reddy38661@kaasdemo.ai,+918194246020,Learner,,Chennai,Singapore,English,Project Management,Beginner,Digital Marketer,Mixed,35,54,2025-06-18
USR038662,Rahul,Gupta,rahul.gupta38662@kaasdemo.ai,+917456413304,Mentor,ENT00239,New York,India,Marathi,Full Stack,Advanced,Product Manager,Reading,93,91,2025-10-18
USR038663,Neha,Chavan,neha.chavan38663@kaasdemo.ai,+917778115969,Evaluator,ENT00272,Hyderabad,India,French,Healthcare,Beginner,Data Analyst,Visual,60,26,2024-07-15
USR038664,Nikhil,Jain,nikhil.jain38664@kaasdemo.ai,+919916912391,Learner,ENT00484,Ahmedabad,India,Kannada,Healthcare,Beginner,Team Leader,Audio,70,22,2025-04-10
USR038665,Krishna,Kulkarni,krishna.kulkarni38665@kaasdemo.ai,+917885811792,Corporate Admin,ENT00241,Bengaluru,Malaysia,Tamil,Sales,Intermediate,Cybersecurity Analyst,Mixed,59,40,2024-08-05
USR038666,Anaya,Gupta,anaya.gupta38666@kaasdemo.ai,+917490880268,Learner,ENT00145,Mumbai,UK,Bengali,Data Science,Advanced,AI Engineer,Social,84,20,2024-07-03
USR038667,Amit,Reddy,amit.reddy38667@kaasdemo.ai,+918105453580,Learner,ENT00049,Singapore,India,Hindi,Data Science,Expert,Business Analyst,Audio,69,36,2024-06-29
USR038668,Rahul,Desai,rahul.desai38668@kaasdemo.ai,+919675566210,Learner,ENT00219,Kuala Lumpur,India,Kannada,Sales,Intermediate,Digital Marketer,Visual,88,54,2024-10-30
USR038669,Sai,Jain,sai.jain38669@kaasdemo.ai,+917486082588,Learner,,Dubai,UAE,Tamil,Leadership,Expert,Team Leader,Reading,82,69,2025-11-23
USR038670,Neha,Iyer,neha.iyer38670@kaasdemo.ai,+919225854272,Learner,ENT00333,Kolkata,Malaysia,Hindi,Quality Management,Beginner,AI Engineer,Mixed,86,78,2025-01-16
USR038671,Arjun,Singh,arjun.singh38671@kaasdemo.ai,+918682650936,Recruiter,ENT00131,Bengaluru,Malaysia,Bengali,Full Stack,Beginner,Cloud Architect,Social,72,51,2026-04-12
USR038672,Vihaan,Nair,vihaan.nair38672@kaasdemo.ai,+917899421044,Recruiter,ENT00139,Kolkata,India,Marathi,Quality Management,Expert,AI Engineer,Mixed,73,93,2025-06-28
USR038673,Meera,Desai,meera.desai38673@kaasdemo.ai,+918074198970,Community Moderator,,Chennai,UAE,Hindi,Quality Management,Intermediate,AI Engineer,Audio,77,84,2024-09-24
USR038674,Arjun,Jain,arjun.jain38674@kaasdemo.ai,+917593264565,Learner,ENT00252,Bengaluru,USA,Gujarati,Leadership,Beginner,Team Leader,Mixed,35,91,2026-04-17
USR038675,Diya,Reddy,diya.reddy38675@kaasdemo.ai,+918225426979,Learner,,Mumbai,UK,Bengali,Sales,Beginner,Digital Marketer,Visual,49,32,2026-02-22
USR038676,Nikhil,Khan,nikhil.khan38676@kaasdemo.ai,+918047586869,Learner,ENT00184,Hyderabad,India,Hindi,AI,Intermediate,Product Manager,Audio,50,41,2025-10-14
USR038677,Karan,Gupta,karan.gupta38677@kaasdemo.ai,+918195791367,Learner,ENT00083,Bengaluru,USA,Marathi,Full Stack,Advanced,Cloud Architect,Audio,41,57,2026-04-18
USR038678,Diya,Gupta,diya.gupta38678@kaasdemo.ai,+918968435276,Mentor,ENT00262,London,India,Hindi,Project Management,Beginner,AI Engineer,Audio,80,40,2026-01-19
USR038679,Aadhya,Patil,aadhya.patil38679@kaasdemo.ai,+918382767126,Learner,,Dubai,UK,French,Healthcare,Intermediate,Digital Marketer,Hands-on,48,76,2025-05-28
USR038680,Karan,Mehta,karan.mehta38680@kaasdemo.ai,+919349005242,HR Manager,,London,Singapore,Hindi,HR,Beginner,Data Analyst,Reading,94,79,2026-01-06
USR038681,Rahul,Kulkarni,rahul.kulkarni38681@kaasdemo.ai,+919931238962,Trainer,ENT00210,Kuala Lumpur,USA,Hindi,Healthcare,Intermediate,Data Analyst,Visual,89,54,2026-04-17
USR038682,Ira,Kapoor,ira.kapoor38682@kaasdemo.ai,+919387066426,Learner,ENT00382,Delhi,Singapore,Bengali,Full Stack,Expert,Cybersecurity Analyst,Social,87,23,2025-11-29
USR038683,Anaya,Nair,anaya.nair38683@kaasdemo.ai,+918691661125,Evaluator,ENT00335,Dubai,USA,Telugu,Governance,Advanced,Digital Marketer,Audio,65,34,2024-08-06
USR038684,Diya,Andre,diya.andre38684@kaasdemo.ai,+919977277681,Learner,,New York,Singapore,Telugu,Cloud,Beginner,Business Analyst,Reading,49,39,2025-03-03
USR038685,Sneha,Mehta,sneha.mehta38685@kaasdemo.ai,+918550808048,Learner,ENT00499,Dubai,USA,Bengali,Project Management,Intermediate,Data Analyst,Visual,60,20,2025-01-24
USR038686,Priya,Gupta,priya.gupta38686@kaasdemo.ai,+919225983485,Trainer,ENT00352,Delhi,India,Tamil,HR,Advanced,Digital Marketer,Mixed,88,100,2025-02-25
USR038687,Myra,Singh,myra.singh38687@kaasdemo.ai,+917641664267,HR Manager,,Singapore,Malaysia,Tamil,Cloud,Beginner,Product Manager,Visual,50,64,2025-07-27
USR038688,Anjali,Iyer,anjali.iyer38688@kaasdemo.ai,+917254268845,Mentor,ENT00313,Kolkata,India,Kannada,Project Management,Intermediate,Business Analyst,Visual,61,38,2025-04-09
USR038689,Rohan,Kulkarni,rohan.kulkarni38689@kaasdemo.ai,+917329648987,Learner,,Singapore,Singapore,Bengali,Healthcare,Expert,Cybersecurity Analyst,Social,82,24,2024-12-07
USR038690,Aarav,Iyer,aarav.iyer38690@kaasdemo.ai,+919327830300,Learner,,Ahmedabad,USA,Gujarati,Cybersecurity,Expert,Digital Marketer,Reading,88,97,2026-02-06
USR038691,Sneha,Andre,sneha.andre38691@kaasdemo.ai,+917650530210,Learner,,Bengaluru,India,French,AI,Advanced,Product Manager,Reading,70,75,2026-04-27
USR038692,Ishaan,Kapoor,ishaan.kapoor38692@kaasdemo.ai,+918035176646,Evaluator,,New York,Singapore,Marathi,Finance,Beginner,Digital Marketer,Reading,80,35,2025-03-24
USR038693,Pooja,Mishra,pooja.mishra38693@kaasdemo.ai,+917246459098,Learner,ENT00014,London,USA,English,Healthcare,Expert,AI Engineer,Visual,89,20,2024-06-06
USR038694,Aadhya,Patil,aadhya.patil38694@kaasdemo.ai,+918412022460,Learner,ENT00442,Mumbai,India,English,Quality Management,Beginner,Data Analyst,Audio,76,93,2025-11-20
USR038695,Kiara,Patil,kiara.patil38695@kaasdemo.ai,+919587335962,Learner,,Pune,USA,Hindi,Finance,Advanced,Product Manager,Hands-on,92,61,2025-06-16
USR038696,Aarav,Verma,aarav.verma38696@kaasdemo.ai,+919558257508,Trainer,ENT00422,Hyderabad,Singapore,Telugu,Digital Marketing,Expert,AI Engineer,Social,91,60,2025-01-16
USR038697,Myra,Verma,myra.verma38697@kaasdemo.ai,+917928799324,Learner,ENT00265,Singapore,India,Telugu,Cybersecurity,Intermediate,Cybersecurity Analyst,Visual,59,78,2026-02-25
USR038698,Anjali,Mishra,anjali.mishra38698@kaasdemo.ai,+917890997421,Learner,,Kolkata,USA,Gujarati,HR,Advanced,Data Analyst,Social,45,86,2025-05-18
USR038699,Sai,Sharma,sai.sharma38699@kaasdemo.ai,+917801607941,Learner,,Delhi,India,French,Leadership,Advanced,Business Analyst,Mixed,63,35,2024-06-03
USR038700,Rahul,Iyer,rahul.iyer38700@kaasdemo.ai,+919452608935,HR Manager,,Mumbai,UAE,Hindi,Healthcare,Expert,Digital Marketer,Hands-on,76,66,2025-04-13
USR038701,Sneha,Desai,sneha.desai38701@kaasdemo.ai,+919314397848,Learner,ENT00496,Mumbai,India,Gujarati,Finance,Intermediate,Team Leader,Social,91,39,2025-08-03
USR038702,Anjali,Pillai,anjali.pillai38702@kaasdemo.ai,+919788818591,Learner,,Kuala Lumpur,Singapore,Hindi,Project Management,Advanced,Digital Marketer,Visual,58,69,2025-01-17
USR038703,Arjun,Khan,arjun.khan38703@kaasdemo.ai,+919214015345,Learner,ENT00141,Bengaluru,Singapore,Hindi,Cloud,Intermediate,AI Engineer,Mixed,45,89,2026-03-03
USR038704,Vivaan,Mehta,vivaan.mehta38704@kaasdemo.ai,+918620308744,HR Manager,ENT00323,New York,USA,English,Sales,Expert,Digital Marketer,Reading,86,68,2025-09-26
USR038705,Kiara,Chavan,kiara.chavan38705@kaasdemo.ai,+918785667751,Learner,ENT00497,Bengaluru,India,Telugu,AI,Beginner,Business Analyst,Audio,58,51,2025-07-19
USR038706,Karan,Nair,karan.nair38706@kaasdemo.ai,+918838006136,Learner,ENT00181,Chennai,India,Kannada,Governance,Beginner,Business Analyst,Hands-on,91,75,2024-09-21
USR038707,Vivaan,Patil,vivaan.patil38707@kaasdemo.ai,+918959314077,Learner,,Pune,India,Kannada,Digital Marketing,Intermediate,Team Leader,Social,95,43,2025-06-24
USR038708,Vivaan,Kulkarni,vivaan.kulkarni38708@kaasdemo.ai,+919175126634,Learner,,Kuala Lumpur,India,French,Quality Management,Intermediate,AI Engineer,Hands-on,82,38,2026-05-10
USR038709,Nikhil,Patil,nikhil.patil38709@kaasdemo.ai,+919808434333,Trainer,ENT00386,Kolkata,Singapore,French,Finance,Beginner,Digital Marketer,Hands-on,55,55,2025-03-27
USR038710,Nikhil,Kulkarni,nikhil.kulkarni38710@kaasdemo.ai,+919035688892,Learner,ENT00278,New York,India,Bengali,Manufacturing,Advanced,Business Analyst,Visual,81,67,2026-01-11
USR038711,Sneha,Reddy,sneha.reddy38711@kaasdemo.ai,+919812397995,HR Manager,,Pune,UK,Bengali,Project Management,Intermediate,Product Manager,Visual,41,70,2024-05-20
USR038712,Rohan,Verma,rohan.verma38712@kaasdemo.ai,+918241331205,Corporate Admin,ENT00051,Bengaluru,India,Marathi,Healthcare,Intermediate,Digital Marketer,Social,94,88,2026-01-27
USR038713,Rahul,Singh,rahul.singh38713@kaasdemo.ai,+918652545340,Recruiter,ENT00459,Delhi,Singapore,Marathi,Full Stack,Beginner,AI Engineer,Visual,57,69,2025-10-07
USR038714,Aditya,Desai,aditya.desai38714@kaasdemo.ai,+918775721816,Learner,ENT00290,London,India,Telugu,HR,Beginner,Cybersecurity Analyst,Mixed,99,99,2025-02-16
USR038715,Ayaan,Mehta,ayaan.mehta38715@kaasdemo.ai,+917537048603,Learner,ENT00138,Ahmedabad,India,English,Project Management,Intermediate,Data Analyst,Visual,55,31,2026-01-05
USR038716,Anaya,Mishra,anaya.mishra38716@kaasdemo.ai,+917808468651,Learner,,Dubai,India,Bengali,Data Science,Advanced,AI Engineer,Social,99,57,2025-04-30
USR038717,Sneha,Joshi,sneha.joshi38717@kaasdemo.ai,+918566439448,Learner,ENT00166,Singapore,UAE,Arabic,HR,Intermediate,Business Analyst,Visual,41,31,2026-03-04
USR038718,Vivaan,Gupta,vivaan.gupta38718@kaasdemo.ai,+918255851302,Learner,ENT00096,London,Singapore,Kannada,Finance,Expert,Business Analyst,Social,100,93,2025-01-08
USR038719,Arjun,Mehta,arjun.mehta38719@kaasdemo.ai,+917406839277,Learner,ENT00203,Mumbai,UK,French,Data Science,Expert,AI Engineer,Mixed,39,28,2025-03-31
USR038720,Reyansh,Gupta,reyansh.gupta38720@kaasdemo.ai,+919044951076,Trainer,,Singapore,India,Hindi,HR,Beginner,Team Leader,Social,41,97,2025-02-22
USR038721,Pooja,Pillai,pooja.pillai38721@kaasdemo.ai,+917607604101,Learner,ENT00350,New York,India,Hindi,HR,Intermediate,Data Analyst,Social,45,32,2024-07-14
USR038722,Myra,Pillai,myra.pillai38722@kaasdemo.ai,+918174344886,Learner,ENT00465,Mumbai,India,Arabic,Sales,Beginner,Team Leader,Mixed,94,37,2025-01-28
USR038723,Sneha,Chavan,sneha.chavan38723@kaasdemo.ai,+918005369553,Community Moderator,ENT00022,Bengaluru,India,Gujarati,Manufacturing,Beginner,Product Manager,Social,99,59,2025-02-17
USR038724,Saanvi,Joshi,saanvi.joshi38724@kaasdemo.ai,+917204516903,Learner,ENT00430,Dubai,Singapore,Gujarati,Finance,Intermediate,Product Manager,Visual,73,93,2025-08-15
USR038725,Karan,Iyer,karan.iyer38725@kaasdemo.ai,+919761296519,Learner,ENT00481,Ahmedabad,UAE,Kannada,Leadership,Intermediate,Team Leader,Reading,88,65,2025-04-15
USR038726,Amit,Pillai,amit.pillai38726@kaasdemo.ai,+919159955133,Recruiter,,Chennai,India,Hindi,Digital Marketing,Intermediate,Data Analyst,Social,48,48,2024-07-28
USR038727,Karan,Andre,karan.andre38727@kaasdemo.ai,+918279031330,Learner,ENT00208,Dubai,UAE,Marathi,Manufacturing,Expert,Data Analyst,Mixed,86,82,2026-01-14
USR038728,Arjun,Jain,arjun.jain38728@kaasdemo.ai,+917630533115,Learner,,Mumbai,Singapore,Tamil,Finance,Advanced,Team Leader,Reading,71,88,2025-02-28
USR038729,Arjun,Gupta,arjun.gupta38729@kaasdemo.ai,+917151203592,Trainer,ENT00311,Kuala Lumpur,UK,Hindi,Quality Management,Advanced,AI Engineer,Audio,99,50,2024-09-03
USR038730,Reyansh,Patil,reyansh.patil38730@kaasdemo.ai,+918197910233,Learner,ENT00360,Chennai,USA,Tamil,Leadership,Expert,AI Engineer,Reading,84,33,2026-03-05
USR038731,Kiara,Joshi,kiara.joshi38731@kaasdemo.ai,+918597344913,Learner,ENT00399,Chennai,UK,Tamil,Manufacturing,Beginner,Cybersecurity Analyst,Reading,65,100,2026-01-10
USR038732,Arjun,Mishra,arjun.mishra38732@kaasdemo.ai,+918042171096,Learner,ENT00295,Kolkata,Malaysia,Arabic,Sales,Intermediate,Cybersecurity Analyst,Reading,81,21,2025-11-26
USR038733,Karan,Khan,karan.khan38733@kaasdemo.ai,+918772670418,Learner,ENT00176,New York,UAE,Marathi,AI,Advanced,AI Engineer,Hands-on,85,33,2024-11-08
USR038734,Nikhil,Andre,nikhil.andre38734@kaasdemo.ai,+919751931369,Learner,ENT00470,Pune,USA,Kannada,Leadership,Beginner,Digital Marketer,Audio,43,32,2026-01-11
USR038735,Rohan,Sharma,rohan.sharma38735@kaasdemo.ai,+919781342483,Learner,,New York,UAE,Bengali,Cybersecurity,Expert,Business Analyst,Mixed,52,28,2025-08-26
USR038736,Sneha,Sharma,sneha.sharma38736@kaasdemo.ai,+917973452347,Learner,ENT00416,Kolkata,India,Hindi,Project Management,Expert,Product Manager,Reading,44,21,2026-04-17
USR038737,Vivaan,Khan,vivaan.khan38737@kaasdemo.ai,+919433844996,Learner,ENT00224,Kolkata,India,Marathi,Project Management,Expert,Digital Marketer,Mixed,82,94,2025-12-27
USR038738,Diya,Singh,diya.singh38738@kaasdemo.ai,+917412367905,Learner,,Ahmedabad,Singapore,Bengali,Sales,Beginner,Data Analyst,Visual,80,47,2024-09-12
USR038739,Karan,Pillai,karan.pillai38739@kaasdemo.ai,+919666869425,Learner,,Chennai,India,English,Quality Management,Advanced,Data Analyst,Hands-on,48,89,2025-09-04
USR038740,Rahul,Pillai,rahul.pillai38740@kaasdemo.ai,+919349755892,Learner,ENT00135,Singapore,UK,English,Quality Management,Advanced,Digital Marketer,Reading,90,25,2025-07-08
USR038741,Anjali,Iyer,anjali.iyer38741@kaasdemo.ai,+918986156884,Learner,,Kuala Lumpur,USA,Gujarati,Leadership,Beginner,Cybersecurity Analyst,Audio,38,79,2025-03-23
